ue_id,slice_type,ru_choice,num_rb_alloc,max_rb,power_alloc_w,power_per_rb_w,snr_linear,snr_db,throughput_mbps,r_min_mbps,ru_power_remaining_w,max_power_effective_w,max_snr_db,max_throughput_mbps,success,reason
10,eMBB,4,7,10,15.962099,2.280299857142857,153975.46210113814,51.87451516140588,43.42552276090288,50.0,1.4968879136212365e-07,1.4968879136212365e-07,-29.953511621432632,0.005246944685787077,False,insufficient RU resource
22,eMBB,2,9,10,17.957361,1.9952623333333332,715624.4579618527,58.5468517507079,63.01425840193167,50.0,1.4968878980781142e-07,1.4968878980781142e-07,-22.701255516756408,0.02780918587664746,False,insufficient RU resource
40,eMBB,1,9,10,17.957361,1.9952623333333332,761682.3929400877,58.81773916552631,63.30581540544457,50.0,1.4968878980781142e-07,1.4968878980781142e-07,-22.430368101937997,0.029593908651749743,False,insufficient RU resource
26,eMBB,4,6,10,17.957361,2.9928934999999997,175801.70219641476,52.45023075805621,37.63497107564248,50.0,1.4968879136212365e-07,1.4968879136212365e-07,-30.558789054869404,0.004564647798114483,False,insufficient RU resource
3,eMBB,3,7,10,17.957361,2.5653372857142855,495468.7401229619,56.95016259385656,47.67446231016521,50.0,1.4968879202825747e-07,1.4968879202825747e-07,-25.389389303436268,0.014993777881006752,False,insufficient RU resource
45,eMBB,2,7,10,17.957361,2.5653372857142855,5550916.77274021,67.44364715818504,56.45882312669746,50.0,1.4968878980781142e-07,1.4968878980781142e-07,-14.895904803529941,0.1655565243269247,False,insufficient RU resource
12,eMBB,3,6,10,17.957361,2.9928934999999997,174155.79188036235,52.409379223191124,37.60565877710443,50.0,1.4968879202825747e-07,1.4968879202825747e-07,-30.599640570407843,0.004521930761806465,False,insufficient RU resource
19,eMBB,4,9,10,15.962099,1.7735665555555555,1394094.7895108133,61.44292304007274,66.13131037128767,50.0,1.4968879136212365e-07,1.4968879136212365e-07,-19.293659048515092,0.06075312022292189,False,insufficient RU resource
47,eMBB,6,7,10,17.957361,2.5653372857142855,1040386.7554741848,60.17194814822288,50.37149853403703,50.0,1.496887895857668e-07,1.496887895857668e-07,-22.16760381993432,0.03143415148430601,False,insufficient RU resource
13,uRLLC,0,9,10,15.962099,1.7735665555555555,907218.2747338047,59.57711789935199,64.12313732335248,5.0,1.4968878980781142e-07,1.4968878980781142e-07,-21.15946423433136,0.03961623686081625,False,insufficient RU resource
28,eMBB,5,3,10,11.971574,3.990524666666667,281130.0492941923,54.48907268749291,19.548953936196618,50.0,1.4968879114007905e-07,1.4968879114007905e-07,-29.769334497957924,0.005474124848952292,False,insufficient RU resource
16,eMBB,6,7,10,13.966836,1.9952622857142859,1331348.912837742,61.24291887978171,51.26803508634978,50.0,1.496887895857668e-07,1.496887895857668e-07,-20.005188290475836,0.051617658895814905,False,insufficient RU resource
33,eMBB,3,4,10,19.952623,4.98815575,1831652.1299916015,62.62842995330392,29.958789438292598,50.0,1.4968879202825747e-07,1.4968879202825747e-07,-22.599077263904324,0.028469410299550916,False,insufficient RU resource
15,eMBB,2,4,10,17.957361,4.48934025,913030.9192529937,59.60485484909535,28.512440311110833,50.0,1.4968878980781142e-07,1.4968878980781142e-07,-25.165077599482583,0.015787343126689255,False,insufficient RU resource
40,eMBB,2,8,10,17.957361,2.244670125,270421.80652604316,54.32041709725502,51.9691890329501,50.0,1.4968878980781142e-07,1.4968878980781142e-07,-27.43921539468311,0.009357594100696368,False,insufficient RU resource
42,uRLLC,4,6,10,11.971574,1.9952623333333335,514069.08569431194,57.11021487710532,40.97866795981371,5.0,17.95736114968879,17.95736114968879,56.65264000770044,67.75056996248087,True,"(np.float64(40978667.959813714), 5.082746933775339e-05, np.float64(221284806.98299408), np.float64(132770884.18979645))"
16,eMBB,4,7,10,1.995262,0.2850374285714286,25361.539944397708,44.04175620229002,36.86863726145048,50.0,5.9857871496887896,5.9857871496887896,47.26394998377772,56.52277711399471,False,insufficient_throughput (36868637.26 < 50000000.00)
30,eMBB,4,9,10,3.990525,0.44339166666666663,9576.79879474095,39.81220363137693,42.850550058738364,50.0,5.9857871496887896,5.9857871496887896,41.11554106216121,49.17023526070314,False,insufficient_throughput (42850550.06 < 50000000.00)
37,eMBB,4,7,10,3.990525,0.570075,114217.15672725654,50.57731344823391,42.33960985429914,50.0,5.9857871496887896,5.9857871496887896,50.789206184767515,60.73855604584628,False,insufficient_throughput (42339609.85 < 50000000.00)
10,eMBB,4,7,10,3.990525,0.570075,19097.49767723889,42.80976465878019,35.83735227385212,50.0,5.9857871496887896,5.9857871496887896,43.021657395313795,51.44960586086199,False,insufficient_throughput (35837352.27 < 50000000.00)
19,eMBB,4,9,10,1.995262,0.2216957777777778,144375.04284898462,51.594921261302446,55.53188876742403,50.0,5.9857871496887896,5.9857871496887896,55.90855973704083,66.86073084422613,True,"(np.float64(55531888.76742403), 0.00025397283402631913, np.float64(291542416.0289762), np.float64(174925449.6173857))"
23,uRLLC,6,9,10,1.995262,0.2216957777777778,9365.531341459793,39.715324215530046,42.7462892970061,5.0,1.9952621496887897,1.9952621496887897,39.25774963574022,46.94872786014491,True,"(np.float64(42746289.2970061), 5.180503509339186e-05, np.float64(230829962.20383295), np.float64(138497977.32229978))"
17,eMBB,4,4,10,1.995262,0.4988155,359951.6478774206,55.562441661274036,26.578724551965514,50.0,3.9905251496887892,3.9905251496887892,54.59334278241619,65.28787534185479,False,insufficient_throughput (26578724.55 < 50000000.00)
33,eMBB,4,7,10,3.990525,0.570075,437100.627209625,56.40581429673097,47.21877524278867,50.0,3.9905251496887892,3.9905251496887892,54.856794859781964,65.60293506895991,False,insufficient_throughput (47218775.24 < 50000000.00)
49,eMBB,4,7,10,1.995262,0.2850374285714286,238821.00271349496,53.780725174384145,45.02125210694036,50.0,3.9905251496887892,3.9905251496887892,55.24200678238923,66.0636062991443,False,insufficient_throughput (45021252.11 < 50000000.00)
46,eMBB,4,4,10,3.990525,0.99763125,3276986.4891922255,65.15474650817421,31.167271777431278,50.0,3.9905251496887892,3.9905251496887892,61.17534658436226,73.15924087415637,False,insufficient_throughput (31167271.78 < 50000000.00)
